id,subj,nseq,ntrialsubj,ntrialseq,lasttrial,H,I,D,event,R,P_group,pred_trials,AL,ALV,slat,linger,dwell
259,109,7,61,13,15,-1.45166076435777,0.678071905112638,0.0015100270584421,0,4.78749174278205,80,1,,,,,
259,109,7,62,14,15,-1.40467847306357,0.628031222613042,0.0012250945305996,0,4.78749174278205,80,1,,,,,
259,109,7,63,15,15,-1.36052731144371,0.584962500721156,0.0010082157071041,0,4.78749174278205,80,1,,,,,
260,109,8,67,1,10,-1.92192809488736,2.0,0.0780719051126377,0,0.0,60,0,,,,,
260,109,8,68,2,10,-1.91829583405449,2.32192809488736,0.0702989274995393,0,0.0,60,1,,,,,
260,109,8,69,3,10,-1.84237099317711,1.58496250072116,0.0283057932583333,0,0.693147180559945,60,1,,,,,
260,109,8,70,4,10,-1.90563906222957,2.8073549220576,0.0573549220576041,0,0.693147180559945,60,0,,,,,
260,109,8,71,5,10,-1.83659166810898,1.41503749927884,0.0145361093482848,0,1.79175946922805,60,1,,,,,
260,109,8,72,6,10,-1.92192809488736,3.16992500144231,0.0479969065549502,0,1.79175946922805,60,0,,,,,
260,109,8,73,7,10,-1.85855521187031,1.32192809488736,0.0088274284715933,0,3.17805383034795,60,1,,,,,
260,109,8,74,8,10,-1.79248125036058,1.13750352374993,0.005986320833038,0,3.17805383034795,60,1,,,,,
260,109,8,75,9,10,-1.72724860626392,1.0,0.0042725479150744,0,3.17805383034795,60,1,,,,,
260,109,8,76,10,10,-1.77832835373141,2.70043971814109,0.0184339033808786,0,3.87120101090789,60,0,,,,,
261,110,1,1,1,15,-1.92192809488736,2.0,0.0780719051126377,0,0.0,100,0,0.0,,1382.150454518938,1133.0,1052.8373668943923
261,110,1,2,2,15,-1.79248125036058,1.32192809488736,0.0294468445267842,0,0.693147180559945,100,1,0.0,0.0,1918.8413149844346,1116.0,182.54778531795773
261,110,1,3,3,15,-1.66449777920046,1.0,0.0147718639657485,0,1.79175946922805,100,1,0.0,,1770.8388182441988,1050.0,1287.9337551733468
261,110,1,4,4,15,-1.5487949406954,0.807354922057604,0.0085599813622055,0,3.17805383034795,100,1,3.0,1.0,1050.156215052595,521.0,461.22150627316614
261,110,1,5,5,15,-1.44661666762821,0.678071905112638,0.0054312691135501,1,4.78749174278205,100,1,3.0,1.0,917.092382276033,1090.0,619.9718287749765
261,110,1,6,6,15,-1.35677964944704,0.584962500721156,0.0036716014904636,0,6.5792512120101,100,1,3.0,1.0,1364.1325376046234,969.0,401.1510469217483
261,110,1,7,7,15,-1.27761343681912,0.514573172829758,0.0026019874808985,0,6.5792512120101,100,1,3.0,1.0,-285.2444706957125,1000.0,661.1034299307537
261,110,1,8,8,15,-1.20751874963942,0.459431618637297,0.0019128689978753,0,6.5792512120101,100,1,3.0,1.0,1047.8331546839458,934.0,1320.8957969151445
261,110,1,9,9,15,-1.14511041438158,0.415037499278844,0.0014482390762564,0,6.5792512120101,100,1,1.0,0.0,1139.09258500315,938.0,207.0159567356261
261,110,1,10,10,15,-1.08923007884258,0.37851162325373,0.0011232790298653,0,6.5792512120101,100,1,3.0,1.0,592.4988247444874,1007.0,942.7779934535167
261,110,1,11,11,15,-1.03892059503159,0.347923303420307,0.0008890321161728,0,6.5792512120101,100,1,3.0,1.0,1041.3170292157076,1020.0,933.7557838324449
261,110,1,12,12,15,-0.993392729010363,0.321928094887362,0.0007158347622165,0,6.5792512120101,100,1,3.0,1.0,817.3386837384514,970.0,1387.4327105890434
261,110,1,13,13,15,-0.951994081908783,0.299560281858908,0.0005849737397291,0,6.5792512120101,100,1,0.0,,1926.1146392131868,-564.0,788.9711848564012
261,110,1,14,14,15,-0.914182838435214,0.280107919192735,0.0004842344337892,0,6.5792512120101,100,1,3.0,1.0,688.2114081921451,867.0,1652.5474616178446
261,110,1,15,15,15,-0.879506460812006,0.263034405833794,0.0004054074862899,0,6.5792512120101,100,1,3.0,1.0,557.1355859108414,-214.0,2784.116632219388
262,110,2,16,1,7,-1.92192809488736,2.0,0.0780719051126377,0,0.0,60,0,,,,,
262,110,2,17,2,7,-1.91829583405449,2.32192809488736,0.0702989274995393,0,0.0,60,0,,,,,
262,110,2,18,3,7,-1.84237099317711,1.58496250072116,0.0283057932583333,1,0.693147180559945,60,1,,,,,
262,110,2,19,4,7,-1.75,1.22239242133645,0.0148736716970261,0,1.79175946922805,60,1,,,,,
262,110,2,20,5,7,-1.83659166810898,3.0,0.0522972207799098,0,1.79175946922805,60,0,,,,,
262,110,2,21,6,7,-1.76096404744368,1.16992500144231,0.0089609539986312,0,3.17805383034795,60,1,,,,,
262,110,2,22,7,7,-1.68581570915303,1.0,0.0059697885230434,0,3.17805383034795,60,1,,,,,
263,111,1,1,1,15,-1.92192809488736,2.0,0.0780719051126377,0,0.0,100,0,0.0,,1173.5980217068177,1050.0,1719.6254920659076
263,111,1,2,2,15,-1.79248125036058,1.32192809488736,0.0294468445267842,0,0.693147180559945,100,1,0.0,0.0,1421.4859734650872,1053.0,1709.9304665386642
263,111,1,3,3,15,-1.66449777920046,1.0,0.0147718639657485,0,1.79175946922805,100,1,0.0,0.0,702.8797052632035,713.0,1839.9362284084505
263,111,1,4,4,15,-1.5487949406954,0.807354922057604,0.0085599813622055,0,3.17805383034795,100,1,0.0,0.0,1371.9713929399766,1101.0,1903.8548053001437
263,111,1,5,5,15,-1.44661666762821,0.678071905112638,0.0054312691135501,0,4.78749174278205,100,1,0.0,0.0,1001.4404083353302,1055.0,1605.3483460981154
263,111,1,6,6,15,-1.35677964944704,0.584962500721156,0.0036716014904636,0,6.5792512120101,100,1,0.0,0.0,1563.4166151147438,1103.0,2065.1628122473817
263,111,1,7,7,15,-1.27761343681912,0.514573172829758,0.0026019874808985,0,6.5792512120101,100,1,0.0,0.0,1090.5480916106799,1034.0,3681.0074511842386
263,111,1,8,8,15,-1.20751874963942,0.459431618637297,0.0019128689978753,0,6.5792512120101,100,1,0.0,0.0,1015.8599643590329,763.0,2985.8090412519723
263,111,1,9,9,15,-1.14511041438158,0.415037499278844,0.0014482390762564,0,6.5792512120101,100,1,0.0,0.0,1405.5209553863801,754.0,1510.2303348568014
263,111,1,10,10,15,-1.08923007884258,0.37851162325373,0.0011232790298653,0,6.5792512120101,100,1,2.0,1.0,1147.951926462175,1021.0,1714.284176577801
263,111,1,11,11,15,-1.03892059503159,0.347923303420307,0.0008890321161728,0,6.5792512120101,100,1,0.0,0.0,1824.014904951947,1024.0,1186.6828473653645
263,111,1,12,12,15,-0.993392729010363,0.321928094887362,0.0007158347622165,0,6.5792512120101,100,1,0.0,0.0,293.23871662235524,734.0,2154.833760650831
263,111,1,13,13,15,-0.951994081908783,0.299560281858908,0.0005849737397291,0,6.5792512120101,100,1,0.0,0.0,491.9483950446945,702.0,2957.74907686148
263,111,1,14,14,15,-0.914182838435214,0.280107919192735,0.0004842344337892,0,6.5792512120101,100,1,0.0,0.0,1242.4382818758731,760.0,1981.5259943476844
263,111,1,15,15,15,-0.879506460812006,0.263034405833794,0.0004054074862899,0,6.5792512120101,100,1,0.0,0.0,881.06479231297,747.0,2208.9366277944514
264,111,2,16,1,15,-1.92192809488736,2.0,0.0780719051126377,0,0.0,60,0,,,,,
264,111,2,17,2,15,-1.79248125036058,1.32192809488736,0.0294468445267842,0,0.693147180559945,60,1,,,,,
264,111,2,18,3,15,-1.84237099317711,2.58496250072116,0.0633218643778377,0,0.693147180559945,60,0,,,,,
264,111,2,19,4,15,-1.75,1.22239242133645,0.0148736716970261,0,1.79175946922805,60,1,,,,,
264,111,2,20,5,15,-1.65774272650489,1.0,0.0089239401617778,0,3.17805383034795,60,1,,,,,
264,111,2,21,6,15,-1.76096404744368,3.16992500144231,0.0479969065549501,0,3.17805383034795,60,0,0.0,,1108.2367183958645,761.0,1865.1255290837346
264,111,2,22,7,15,-1.68581570915303,1.0,0.0059697885230434,0,3.17805383034795,60,1,,,,,
264,111,2,23,8,15,-1.79248125036058,3.4594316186373,0.0411357845828078,0,1.79175946922805,60,0,0.0,0.0,1492.95055701117,894.0,2567.0103125846817
264,111,2,24,9,15,-1.72724860626392,1.0,0.0042725479150744,0,3.17805383034795,60,1,0.0,0.0,1596.759011918719,753.0,1747.2022373543637
264,111,2,25,10,15,-1.66449777920046,0.893084796083488,0.0031676977648571,0,3.17805383034795,60,1,0.0,,1918.189295558198,-62.0,2037.7816188877123
264,111,2,26,11,15,-1.72323142879762,2.8073549220576,0.0174568265933169,1,2.484906649788,60,0,0.0,,898.4040934956876,751.0,1842.8777516467724
264,111,2,27,12,15,-1.78063906222957,2.90689059560852,0.0165710644937353,0,1.79175946922805,60,0,0.0,0.0,1621.9651380979517,1105.0,1714.8390064277517
264,111,2,28,13,15,-1.73222166376165,1.0,0.0024974536308848,0,1.79175946922805,60,1,0.0,,496.7240811806415,739.0,840.1099800031673
264,111,2,29,14,15,-1.68497744848673,0.917537839808027,0.0019840028330547,0,3.17805383034795,60,1,0.0,0.0,1590.1697218468812,724.0,1901.8260407314165
264,111,2,30,15,15,-1.74877259474022,3.16992500144231,0.0143599881125936,0,1.79175946922805,60,0,0.0,0.0,2080.3690033090247,743.0,949.1798148876159
265,111,3,31,1,15,-1.92192809488736,2.0,0.0780719051126377,0,0.0,80,0,-1.0,0.0,2093.2843210234887,1132.0,1431.6772339328663
265,111,3,32,2,15,-1.79248125036058,1.32192809488736,0.0294468445267842,1,0.693147180559945,80,1,0.0,0.0,837.8995089941886,1125.0,1354.9310595425272
265,111,3,33,3,15,-1.66449777920046,1.0,0.0147718639657485,1,1.79175946922805,80,1,0.0,0.0,1361.861399497355,1032.0,2263.4693098460934
265,111,3,34,4,15,-1.75,2.8073549220576,0.0573549220576041,0,1.79175946922805,80,0,0.0,0.0,1257.6522354087665,761.0,1622.9205686634405
265,111,3,35,5,15,-1.65774272650489,1.0,0.0089239401617778,0,3.17805383034795,80,1,0.0,,1067.6088681236222,1097.0,1026.5543158230398
265,111,3,36,6,15,-1.57095059445467,0.84799690655495,0.0058175500552262,0,4.78749174278205,80,1,0.0,0.0,1263.957261755898,909.0,2328.2736351345384
265,111,3,37,7,15,-1.49111485005519,0.736965594166206,0.0040189261914409,1,4.78749174278205,80,1,0.0,0.0,1743.9070247052068,1087.0,2495.843505742593
265,111,3,38,8,15,-1.41829583405449,0.652076696579693,0.0028991698777383,0,4.78749174278205,80,1,0.0,0.0,1350.5119229289783,762.0,2413.5731334899924
265,111,3,39,9,15,-1.54659356429494,3.58496250072116,0.038368936426218,0,3.17805383034795,80,0,-1.0,0.0,1110.3551859109689,1094.0,2817.214809544552
265,111,3,40,10,15,-1.48383170684469,0.700439718141092,0.0023222970106888,0,4.78749174278205,80,1,0.0,,1331.5193813009357,1080.0,1192.242387879262
265,111,3,41,11,15,-1.42560519901694,0.637429920615292,0.0017997220791188,0,4.78749174278205,80,1,0.0,,582.2377496347054,734.0,1446.757116644614
265,111,3,42,12,15,-1.37164076218686,0.584962500721156,0.0014242681865987,0,4.78749174278205,80,1,0.0,0.0,681.9536048555716,832.0,1377.720734878541
265,111,3,43,13,15,-1.49606591154385,4.0,0.0301842175731901,0,3.17805383034795,80,0,-1.0,0.0,1689.50613802943,1072.0,1191.4986800514005
265,111,3,44,14,15,-1.44661666762821,0.628031222613042,0.0012250945305996,0,3.17805383034795,80,1,0.0,0.0,1123.0688821038677,1115.0,3605.580927291285
265,111,3,45,15,15,-1.40025823261021,0.584962500721156,0.0010082157071041,1,4.78749174278205,80,1,0.0,0.0,961.5083200193413,725.0,2841.305751209585
266,111,4,46,1,5,-1.92192809488736,2.0,0.0780719051126377,0,0.0,100,0,0.0,0.0,903.7752696731225,705.0,2618.9033556662803
266,111,4,47,2,5,-1.79248125036058,1.32192809488736,0.0294468445267842,0,0.693147180559945,100,1,2.0,0.0,1181.4979444836617,784.0,998.7648945059475
266,111,4,48,3,5,-1.66449777920046,1.0,0.0147718639657485,0,1.79175946922805,100,1,0.0,,760.7500497625296,722.0,866.5667303813152
266,111,4,49,4,5,-1.5487949406954,0.807354922057604,0.0085599813622055,0,3.17805383034795,100,1,0.0,0.0,197.85050647522553,1036.0,2132.610481418574
266,111,4,50,5,5,-1.44661666762821,0.678071905112638,0.0054312691135501,1,4.78749174278205,100,1,-1.0,0.0,529.6775859208301,353.0,2860.085788952022
267,111,5,51,1,15,-1.92192809488736,2.0,0.0780719051126377,0,0.0,80,0,,,,,
267,111,5,52,2,15,-1.91829583405449,2.32192809488736,0.0702989274995393,0,0.0,80,0,0.0,,1726.8945758563184,728.0,304.0260873911568
267,111,5,53,3,15,-1.84237099317711,1.58496250072116,0.0283057932583333,0,0.693147180559945,80,1,0.0,,1760.2221623565079,926.0,2660.5440749317986
267,111,5,54,4,15,-1.75,1.22239242133645,0.0148736716970261,0,1.79175946922805,80,1,0.0,0.0,959.5889747929411,800.0,1694.0016765325886
267,111,5,55,5,15,-1.65774272650489,1.0,0.0089239401617778,0,3.17805383034795,80,1,0.0,0.0,1275.2116880884207,694.0,693.769344184419
267,111,5,56,6,15,-1.57095059445467,0.84799690655495,0.0058175500552262,1,4.78749174278205,80,1,0.0,0.0,1019.667151877074,765.0,1188.199491057201
267,111,5,57,7,15,-1.68581570915303,3.32192809488736,0.0443146580682469,0,3.17805383034795,80,0,4.0,0.0,801.724056439165,741.0,2714.399794882822
267,111,5,58,8,15,-1.61400546285422,0.874469117916141,0.0041980303624025,0,4.78749174278205,80,1,0.0,0.0,1063.9386420703888,790.0,2342.3316160929926
267,111,5,59,9,15,-1.54659356429494,0.777607578663552,0.0030735997753846,0,4.78749174278205,80,1,0.0,0.0,1157.5298746486283,739.0,916.7774389333517
267,111,5,60,10,15,-1.48383170684469,0.700439718141092,0.0023222970106888,0,4.78749174278205,80,1,0.0,0.0,1454.7545063684715,754.0,782.9743559456862
267,111,5,61,11,15,-1.60493559474313,3.8073549220576,0.0337976597824188,0,3.17805383034795,80,0,0.0,,1156.6317997563024,674.0,1687.322412901009
267,111,5,62,12,15,-1.5487949406954,0.736965594166206,0.0018925290116748,0,3.17805383034795,80,1,4.0,0.0,681.9103296044175,705.0,1645.8863580725108
267,111,5,63,13,15,-1.49606591154385,0.678071905112638,0.001510027058442,0,4.78749174278205,80,1,0.0,0.0,1170.254713315947,711.0,1267.1726278706103
267,111,5,64,14,15,-1.44661666762821,0.628031222613042,0.0012250945305996,0,4.78749174278205,80,1,0.0,0.0,1709.929161890831,855.0,3199.333464759575
267,111,5,65,15,15,-1.40025823261021,0.584962500721156,0.0010082157071041,0,4.78749174278205,80,1,0.0,0.0,786.9976218378787,812.0,1685.72535735127
268,111,6,66,1,9,-1.92192809488736,2.0,0.0780719051126377,0,0.0,60,0,3.0,0.0,1246.50454721394,1033.0,2184.129106092608
268,111,6,67,2,9,-1.91829583405449,2.32192809488736,0.0702989274995393,0,0.0,60,0,0.0,,2187.9219565723397,756.0,1793.9747969539153
268,111,6,68,3,9,-1.84237099317711,1.58496250072116,0.0283057932583333,0,0.693147180559945,60,1,3.0,0.0,514.0135945671866,1045.0,2305.954839882265
268,111,6,69,4,9,-1.75,1.22239242133645,0.0148736716970261,0,1.79175946922805,60,1,0.0,,1232.4795002531596,1032.0,1139.8190945537444
268,111,6,70,5,9,-1.83659166810898,3.0,0.0522972207799098,0,1.79175946922805,60,0,-1.0,0.0,1661.4308531340953,752.0,1014.2212101458248
268,111,6,71,6,9,-1.76096404744368,1.16992500144231,0.0089609539986312,0,3.17805383034795,60,1,0.0,0.0,755.4459641796727,1059.0,1078.2892798072141
268,111,6,72,7,9,-1.68581570915303,1.0,0.0059697885230434,0,3.17805383034795,60,1,0.0,,694.2412142372194,758.0,825.0580644686405
268,111,6,73,8,9,-1.72957395851362,2.4594316186373,0.0207097430964302,0,3.17805383034795,60,0,3.0,0.0,1362.4315806147094,748.0,1208.8277083905484
268,111,6,74,9,9,-1.83392721764183,3.58496250072116,0.0383689364262179,0,1.79175946922805,60,0,0.0,,1397.3702856356463,1013.0,1544.1779398777785
269,111,7,75,1,11,-1.92192809488736,2.0,0.0780719051126377,0,0.0,60,0,,,,,
269,111,7,76,2,11,-1.79248125036058,1.32192809488736,0.0294468445267842,1,0.693147180559945,60,1,-1.0,0.0,870.3240095962941,1038.0,970.3837823368538
269,111,7,77,3,11,-1.84237099317711,2.58496250072116,0.0633218643778377,0,0.693147180559945,60,0,0.0,,977.3097030679079,736.0,1354.9245642952533
269,111,7,78,4,11,-1.90563906222957,2.8073549220576,0.0573549220576041,0,0.693147180559945,60,0,0.0,,898.4783517635375,905.0,1129.4652588497643
269,111,7,79,5,11,-1.83659166810898,1.41503749927884,0.0145361093482848,0,1.79175946922805,60,1,0.0,,1610.6742150002228,1096.0,3010.6790265273644
269,111,7,80,6,11,-1.76096404744368,1.16992500144231,0.0089609539986312,1,3.17805383034795,60,1,0.0,,1960.2244654920155,802.0,721.88078632055
269,111,7,81,7,11,-1.78992907531,2.32192809488736,0.0220317037194712,0,2.484906649788,60,0,0.0,,1597.7092614651015,880.0,1371.240036461486
269,111,7,82,8,11,-1.72957395851362,1.13750352374993,0.005986320833038,1,2.484906649788,60,1,3.0,0.0,1471.062742916304,1053.0,1676.1193817890744
269,111,7,83,9,11,-1.83392721764183,3.58496250072116,0.038368936426218,0,2.484906649788,60,0,0.0,,1316.7092216226838,735.0,1991.1020980250491
269,111,7,84,10,11,-1.77832835373141,1.11547721741994,0.0042810067517119,0,3.17805383034795,60,1,0.0,,753.2676047943901,821.0,1148.395405243807
269,111,7,85,11,11,-1.72323142879762,1.0,0.0032083680183634,0,3.17805383034795,60,1,1.0,1.0,1473.4128089395595,803.0,1009.2979448385794
270,111,8,86,1,6,-1.92192809488736,2.0,0.0780719051126377,0,0.0,100,0,0.0,,1490.3259829080803,714.0,2715.4691327247165
270,111,8,87,2,6,-1.79248125036058,1.32192809488736,0.0294468445267842,0,0.693147180559945,100,1,4.0,0.0,1386.2033725508618,730.0,2982.8022676729
270,111,8,88,3,6,-1.66449777920046,1.0,0.0147718639657485,0,1.79175946922805,100,1,0.0,,2144.5562309013085,809.0,2452.204190128371
270,111,8,89,4,6,-1.5487949406954,0.807354922057604,0.0085599813622055,0,3.17805383034795,100,1,-1.0,0.0,1559.1448940925716,739.0,1299.6986784925007
270,111,8,90,5,6,-1.44661666762821,0.678071905112638,0.0054312691135501,0,4.78749174278205,100,1,0.0,0.0,1607.3190132731622,763.0,
270,111,8,91,6,6,-1.35677964944704,0.584962500721156,0.0036716014904636,0,6.5792512120101,100,1,4.0,0.0,1133.593763189392,718.0,2038.7533367922222
271,111,9,92,1,5,-1.92192809488736,2.0,0.0780719051126377,0,0.0,80,0,,,,,
271,111,9,93,2,5,-1.79248125036058,1.32192809488736,0.0294468445267842,0,0.693147180559945,80,1,0.0,,1906.6730280160386,1069.0,2507.7742137584323
271,111,9,94,3,5,-1.84237099317711,2.58496250072116,0.0633218643778377,0,0.693147180559945,80,0,0.0,,1283.1953378181706,1084.0,2117.119540008784
271,111,9,95,4,5,-1.75,1.22239242133645,0.014873671697026,0,1.79175946922805,80,1,0.0,,1896.93628254315,1063.0,1695.4967081824936
271,111,9,96,5,5,-1.65774272650489,1.0,0.0089239401617778,0,3.17805383034795,80,1,0.0,,320.53946713863866,512.0,2082.1689937951946
272,112,1,1,1,15,-1.92192809488736,2.0,0.0780719051126377,0,0.0,100,0,2.0,0.0,706.2215441490932,942.0,779.7872487232727
272,112,1,2,2,15,-1.79248125036058,1.32192809488736,0.0294468445267842,0,0.693147180559945,100,1,0.0,0.0,836.4214088061427,1102.0,862.5130108266547
272,112,1,3,3,15,-1.66449777920046,1.0,0.0147718639657485,0,1.79175946922805,100,1,4.0,1.0,1282.9289884280988,1029.0,2749.9853364617784
272,112,1,4,4,15,-1.5487949406954,0.807354922057604,0.0085599813622055,0,3.17805383034795,100,1,4.0,1.0,1032.9019647554483,1090.0,432.16286547421873
272,112,1,5,5,15,-1.44661666762821,0.678071905112638,0.0054312691135501,0,4.78749174278205,100,1,0.0,0.0,2077.7588028820333,586.0,1970.066383843912
272,112,1,6,6,15,-1.35677964944704,0.584962500721156,0.0036716014904636,0,6.5792512120101,100,1,4.0,1.0,1299.887685516945,737.0,2267.1467762352663
272,112,1,7,7,15,-1.27761343681912,0.514573172829758,0.0026019874808985,0,6.5792512120101,100,1,0.0,0.0,1068.524568584119,754.0,757.6099300956805
272,112,1,8,8,15,-1.20751874963942,0.459431618637297,0.0019128689978753,0,6.5792512120101,100,1,0.0,0.0,1646.959550899278,753.0,1411.056144672948
272,112,1,9,9,15,-1.14511041438158,0.415037499278844,0.0014482390762564,0,6.5792512120101,100,1,0.0,0.0,773.3477030012308,963.0,1549.3069044150736
272,112,1,10,10,15,-1.08923007884258,0.37851162325373,0.0011232790298653,0,6.5792512120101,100,1,2.0,0.0,1062.3081731863324,959.0,1008.6937274607565
272,112,1,11,11,15,-1.03892059503159,0.347923303420307,0.0008890321161728,1,6.5792512120101,100,1,4.0,1.0,1299.0690969142383,749.0,70.74191800801782
272,112,1,12,12,15,-0.993392729010363,0.321928094887362,0.0007158347622165,0,6.5792512120101,100,1,0.0,0.0,1340.8879257670071,766.0,921.4520367519659
272,112,1,13,13,15,-0.951994081908783,0.299560281858908,0.0005849737397291,0,6.5792512120101,100,1,0.0,0.0,1285.886482692129,894.0,1305.6640350494122
272,112,1,14,14,15,-0.914182838435214,0.280107919192735,0.0004842344337892,0,6.5792512120101,100,1,0.0,0.0,953.9050402733068,840.0,1316.3635097229844
272,112,1,15,15,15,-0.879506460812006,0.263034405833794,0.0004054074862899,0,6.5792512120101,100,1,0.0,0.0,565.0808585998633,464.0,2732.0224684998375
273,112,2,16,1,15,-1.92192809488736,2.0,0.0780719051126377,0,0.0,60,0,0.0,0.0,601.8981379513917,765.0,2127.899232995692
273,112,2,17,2,15,-1.79248125036058,1.32192809488736,0.0294468445267842,0,0.693147180559945,60,1,-1.0,0.0,1428.3537073720959,1027.0,1286.7893734547147
273,112,2,18,3,15,-1.84237099317711,2.58496250072116,0.0633218643778377,0,0.693147180559945,60,0,1.0,1.0,804.3688070205867,756.0,1431.9477194973094
273,112,2,19,4,15,-1.75,1.22239242133645,0.0148736716970261,0,1.79175946922805,60,1,0.0,0.0,1403.975219567821,1069.0,1841.4655249033203
273,112,2,20,5,15,-1.65774272650489,1.0,0.0089239401617778,0,3.17805383034795,60,1,-1.0,0.0,1387.2466473191112,1092.0,1175.450388996015
273,112,2,21,6,15,-1.76096404744368,3.16992500144231,0.0479969065549501,0,3.17805383034795,60,0,1.0,1.0,2262.100390099596,735.0,1158.4039994793764
273,112,2,22,7,15,-1.68581570915303,1.0,0.0059697885230434,0,3.17805383034795,60,1,0.0,0.0,2369.5112493424485,1002.0,861.1137339926504
273,112,2,23,8,15,-1.79248125036058,3.4594316186373,0.0411357845828078,0,1.79175946922805,60,0,-1.0,0.0,465.2408499333473,1066.0,593.6982189350131
273,112,2,24,9,15,-1.72724860626392,1.0,0.0042725479150744,0,3.17805383034795,60,1,-1.0,0.0,1953.560495777132,952.0,654.7218254787373
273,112,2,25,10,15,-1.66449777920046,0.893084796083488,0.0031676977648571,0,3.17805383034795,60,1,0.0,0.0,1183.5515876410125,1029.0,409.818843407053
273,112,2,26,11,15,-1.72323142879762,2.8073549220576,0.0174568265933169,1,2.484906649788,60,0,0.0,0.0,1423.2289678412044,748.0,2068.6493091358316
273,112,2,27,12,15,-1.78063906222957,2.90689059560852,0.0165710644937353,0,1.79175946922805,60,0,0.0,0.0,1110.285858446935,766.0,892.9200186380746
273,112,2,28,13,15,-1.73222166376165,1.0,0.0024974536308848,0,1.79175946922805,60,1,1.0,1.0,748.104584144348,1033.0,557.116202384982
273,112,2,29,14,15,-1.68497744848673,0.917537839808027,0.0019840028330547,0,3.17805383034795,60,1,0.0,,1891.749434805258,889.0,1190.86053908298
273,112,2,30,15,15,-1.74877259474022,3.16992500144231,0.0143599881125936,0,1.79175946922805,60,0,1.0,1.0,1252.4365733477666,1113.0,1868.6620660385354
274,112,3,31,1,15,-1.92192809488736,2.0,0.0780719051126377,0,0.0,80,0,0.0,0.0,2193.9496374408864,1070.0,1592.3510269690364
274,112,3,32,2,15,-1.79248125036058,1.32192809488736,0.0294468445267842,0,0.693147180559945,80,1,3.0,1.0,1479.235030616721,990.0,1224.1286412331278
274,112,3,33,3,15,-1.66449777920046,1.0,0.0147718639657485,0,1.79175946922805,80,1,0.0,0.0,430.83102635968015,1034.0,2660.665704421988
274,112,3,34,4,15,-1.75,2.8073549220576,0.0573549220576041,0,1.79175946922805,80,0,0.0,,969.3083527767387,1123.0,1195.8922411257965
274,112,3,35,5,15,-1.65774272650489,1.0,0.0089239401617778,0,3.17805383034795,80,1,0.0,0.0,914.2662930890036,1043.0,2743.9953698965182
274,112,3,36,6,15,-1.57095059445467,0.84799690655495,0.0058175500552262,0,4.78749174278205,80,1,0.0,0.0,1178.2702408515852,718.0,1438.7474226090471
274,112,3,37,7,15,-1.49111485005519,0.736965594166206,0.0040189261914409,1,4.78749174278205,80,1,0.0,,1241.9028194771959,770.0,906.67303719064
274,112,3,38,8,15,-1.41829583405449,0.652076696579693,0.0028991698777383,0,4.78749174278205,80,1,0.0,,776.3196353460423,740.0,2198.5353275191333
274,112,3,39,9,15,-1.54659356429494,3.58496250072116,0.038368936426218,0,3.17805383034795,80,0,0.0,,931.549418784138,884.0,852.2182716023049
274,112,3,40,10,15,-1.48383170684469,0.700439718141092,0.0023222970106888,0,4.78749174278205,80,1,0.0,,1268.9103132523517,767.0,594.7619286616409
274,112,3,41,11,15,-1.42560519901694,0.637429920615292,0.0017997220791188,0,4.78749174278205,80,1,0.0,,726.8819690691282,738.0,373.8782692701941
274,112,3,42,12,15,-1.37164076218686,0.584962500721156,0.0014242681865987,0,4.78749174278205,80,1,-1.0,0.0,2044.380714072589,1088.0,1278.9217485958332
274,112,3,43,13,15,-1.49606591154385,4.0,0.0301842175731901,0,3.17805383034795,80,0,0.0,0.0,2164.9666909136045,1060.0,345.39627698952086
274,112,3,44,14,15,-1.44661666762821,0.628031222613042,0.0012250945305996,0,3.17805383034795,80,1,0.0,0.0,1995.1631547516986,743.0,902.3899068784206
274,112,3,45,15,15,-1.40025823261021,0.584962500721156,0.0010082157071041,0,4.78749174278205,80,1,0.0,0.0,1971.1036656782599,762.0,890.7704677159802
275,112,4,46,1,15,-1.92192809488736,2.0,0.0780719051126377,1,0.0,100,0,0.0,0.0,568.6534103473189,1024.0,1995.170637934956
275,112,4,47,2,15,-1.79248125036058,1.32192809488736,0.0294468445267842,0,0.693147180559945,100,1,0.0,0.0,1074.6044301336804,995.0,1801.5497849026722
275,112,4,48,3,15,-1.66449777920046,1.0,0.0147718639657485,0,1.79175946922805,100,1,-1.0,0.0,1145.8653933140456,817.0,964.2826240206352
275,112,4,49,4,15,-1.5487949406954,0.807354922057604,0.0085599813622055,0,3.17805383034795,100,1,1.0,0.0,975.8763536040276,750.0,343.78573210371565
275,112,4,50,5,15,-1.44661666762821,0.678071905112638,0.0054312691135501,0,4.78749174278205,100,1,0.0,0.0,1601.5057048192848,825.0,211.44496793351664
275,112,4,51,6,15,-1.35677964944704,0.584962500721156,0.0036716014904636,0,6.5792512120101,100,1,0.0,0.0,1176.2647454588114,715.0,1443.6406001975192
275,112,4,52,7,15,-1.27761343681912,0.514573172829758,0.0026019874808985,0,6.5792512120101,100,1,1.0,0.0,1691.2341313341935,785.0,1622.881961160843
275,112,4,53,8,15,-1.20751874963942,0.459431618637297,0.0019128689978753,1,6.5792512120101,100,1,0.0,,612.6729924524329,1121.0,1143.9774698037727
275,112,4,54,9,15,-1.14511041438158,0.415037499278844,0.0014482390762564,0,6.5792512120101,100,1,1.0,0.0,1005.3753722388777,723.0,1641.0247222970947
